id	名称(name)	类型(type)	等级限制(levelLimit)	职业限制(profLimit)	出售价格(price)	配对物品(needItem)	包含物品(containItem)	宝石升级消耗(levelUpCost)	宝石升级概率(levelUpRate)	宝石升级目标(levelUpItem)	力量(strenght)	敏捷(agility)	智力(intellect)	耐力(stamina)	物品图标	升级目标最大消耗	物品描述	兑换需要熔炼值	time	品质	页面跳转	魂石经验	技能经验	英雄令任务	宝石类型	可镶嵌部位	宝石属性	新旧宝石功能列	宝石等级	升级宝石消耗	宝石兑换宝石卷	套装碎片卖水晶	图纸等级	部位	道具描述2	背包筛选类型	背包排序ID
7173	@Item_7173	28	0	0	0	0	40000_1009_1,40000_2009_1,40000_3009_1,40000_4009_1	0	0	0	0	0	0	0	Item/I_7049.png	0	@Item_Desc_7173	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2173
7174	@Item_7174	28	0	0	0	0	40000_1009_1,40000_2009_1,40000_3009_1,40000_4009_1	0	0	0	0	0	0	0	Item/I_7050.png	0	@Item_Desc_7174	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2174
7175	@Item_7175	28	0	0	0	0	40000_1011_1,40000_2011_1,40000_3011_1,40000_4011_1	0	0	0	0	0	0	0	Item/I_7051.png	0	@Item_Desc_7175	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2175
7176	@Item_7176	28	0	0	0	0	40000_1012_1,40000_2012_1,40000_3012_1,40000_4012_1	0	0	0	0	0	0	0	Item/I_7052.png	0	@Item_Desc_7176	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2176
7177	@Item_7177	28	0	0	0	0	40000_1013_1,40000_2013_1,40000_3013_1,40000_4013_1	0	0	0	0	0	0	0	Item/I_7049.png	0	@Item_Desc_7177	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2177
7178	@Item_7178	28	0	0	0	0	40000_1014_1,40000_2014_1,40000_3014_1,40000_4014_1	0	0	0	0	0	0	0	Item/I_7050.png	0	@Item_Desc_7178	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2178
7179	@Item_7179	28	0	0	0	0	40000_1015_1,40000_2015_1,40000_3015_1,40000_4015_1	0	0	0	0	0	0	0	Item/I_7051.png	0	@Item_Desc_7179	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2179
7180	@Item_7180	28	0	0	0	0	40000_1016_1,40000_2016_1,40000_3016_1,40000_4016_1	0	0	0	0	0	0	0	Item/I_7052.png	0	@Item_Desc_7180	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2180
7181	@Item_7181	6	0	0	0	0	0	0	0	0	0	0	0	0	Item/I_7181.png	0	@Item_Desc_7181	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2181
7182	@Item_7182	6	0	0	0	0	0	0	0	0	0	0	0	0	Item/I_7182.png	0	@Item_Desc_7182	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2182
7183	@Item_7183	28	0	0	0	0	40000_1001_1,40000_2001_1,40000_3001_1,40000_4001_1	0	0	0	0	0	0	0	Item/I_7049.png	0	@Item_Desc_7183	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2183
7184	@Item_7184	28	0	0	0	0	40000_1002_1,40000_2002_1,40000_3002_1,40000_4002_1	0	0	0	0	0	0	0	Item/I_7049.png	0	@Item_Desc_7184	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2184
7185	@Item_7185	28	0	0	0	0	40000_1003_1,40000_2003_1,40000_3003_1,40000_4003_1	0	0	0	0	0	0	0	Item/I_7050.png	0	@Item_Desc_7185	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2185
7186	@Item_7186	28	0	0	0	0	40000_1004_1,40000_2004_1,40000_3004_1,40000_4004_1	0	0	0	0	0	0	0	Item/I_7049.png	0	@Item_Desc_7186	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2186
7187	@Item_7187	28	0	0	0	0	40000_1005_1,40000_2005_1,40000_3005_1,40000_4005_1	0	0	0	0	0	0	0	Item/I_7050.png	0	@Item_Desc_7187	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2187
7188	@Item_7188	28	0	0	0	0	40000_1006_1,40000_2006_1,40000_3006_1,40000_4006_1	0	0	0	0	0	0	0	Item/I_7049.png	0	@Item_Desc_7188	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2188
7189	@Item_7189	28	0	0	0	0	40000_1007_1,40000_2007_1,40000_3007_1,40000_4007_1	0	0	0	0	0	0	0	Item/I_7050.png	0	@Item_Desc_7189	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2189
7190	@Item_7190	28	0	0	0	0	40000_1008_1,40000_2008_1,40000_3008_1,40000_4008_1	0	0	0	0	0	0	0	Item/I_7051.png	0	@Item_Desc_7190	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2190
7191	@Item_7191	28	0	0	0	0	90000_111_1,90000_112_1,90000_113_1,90000_114_1,90000_115_1,90000_116_1,90000_117_1	0	0	0	0	0	0	0	Item/I_7053.png	0	@Item_Desc_7191	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2191
7192	@Item_7192	28	0	0	0	0	90000_121_1,90000_122_1,90000_123_1,90000_124_1,90000_125_1,90000_126_1,90000_127_1	0	0	0	0	0	0	0	Item/I_7054.png	0	@Item_Desc_7192	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2192
7193	@Item_7193	28	0	0	0	0	90000_211_1,90000_212_1,90000_213_1,90000_214_1,90000_215_1,90000_216_1,90000_217_1	0	0	0	0	0	0	0	Item/I_7053.png	0	@Item_Desc_7193	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2193
7194	@Item_7194	28	0	0	0	0	90000_221_1,90000_222_1,90000_223_1,90000_224_1,90000_225_1,90000_226_1,90000_227_1	0	0	0	0	0	0	0	Item/I_7054.png	0	@Item_Desc_7194	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2194
7195	@Item_7195	28	0	0	0	0	90000_311_1,90000_312_1,90000_313_1,90000_314_1,90000_315_1,90000_316_1,90000_317_1	0	0	0	0	0	0	0	Item/I_7053.png	0	@Item_Desc_7195	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2195
7196	@Item_7196	28	0	0	0	0	90000_321_1,90000_322_1,90000_323_1,90000_324_1,90000_325_1,90000_326_1,90000_327_1	0	0	0	0	0	0	0	Item/I_7054.png	0	@Item_Desc_7196	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2196
7197	@Item_7197	12	0	0	0	0	7197_0_1_10000	0	0	0	0	0	0	0	Item/I_7055.png	0	@Item_Desc_7197	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2197
7198	@Item_7198	12	0	0	0	0	7198_0_1_10000	0	0	0	0	0	0	0	Item/I_7055.png	0	@Item_Desc_7198	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2198
7199	@Item_7199	12	0	0	0	0	7199_0_1_10000	0	0	0	0	0	0	0	Item/I_7055.png	0	@Item_Desc_7199	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2199
7200	@Item_7200	28	0	0	0	0	70000_1_1,70000_2_1,70000_6_1	0	0	0	0	0	0	0	Item/I_7056.png	0	@Item_Desc_7200	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2200
7201	@Item_7201	28	0	0	0	0	70000_10_1,70000_11_1,70000_12_1	0	0	0	0	0	0	0	Item/I_7057.png	0	@Item_Desc_7201	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2201
7202	@Item_7202	28	0	0	0	0	70000_13_1,70000_16_1,70000_17_1,70000_18_1	0	0	0	0	0	0	0	Item/I_7058.png	0	@Item_Desc_7202	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2202
7203	@Item_7203	12	0	0	0	0	7203_0_1_10000	0	0	0	0	0	0	0	Item/I_7059.png	0	@Item_Desc_7203	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2203
7204	@Item_7204	12	0	0	0	0	7204_0_1_10000	0	0	0	0	0	0	0	Item/I_7060.png	0	@Item_Desc_7204	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2204
7205	@Item_7205	12	0	0	0	0	7205_0_1_10000	0	0	0	0	0	0	0	Item/I_7059.png	0	@Item_Desc_7205	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2205
7206	@Item_7206	12	0	0	0	0	7206_0_1_10000	0	0	0	0	0	0	0	Item/I_7060.png	0	@Item_Desc_7206	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2206
7207	@Item_7207	12	0	0	0	0	7207_0_1_10000	0	0	0	0	0	0	0	Item/I_7059.png	0	@Item_Desc_7207	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2207
7208	@Item_7208	12	0	0	0	0	7208_0_1_10000	0	0	0	0	0	0	0	Item/I_7060.png	0	@Item_Desc_7208	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2208
7209	@Item_7209	12	0	0	0	0	30000_3001_6_10000,30000_3501_6_10000,30000_3801_6_10000	0	0	0	0	0	0	0	Item/I_7061.png	0	@Item_Desc_7209	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2209
7210	@Item_7210	28	0	0	0	0	30000_3002_1,30000_3502_1,30000_3802_1	0	0	0	0	0	0	0	Item/I_7062.png	0	@Item_Desc_7210	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2210
7211	@Item_7211	28	0	0	0	0	70000_1_1,70000_2_1,70000_6_1,70000_10_1,70000_11_1,70000_12_1,70000_13_1,70000_16_1,70000_17_1	0	0	0	0	0	0	0	Item/I_7211.png	0	@Item_Desc_7211	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2211
7212	@Item_7212	12	0	0	0	0	7212_0_1_10000	0	0	0	0	0	0	0	Item/I_7037.png	0	@Item_Desc_7212	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2212
7213	@Item_7213	12	0	0	0	0	7213_0_1_10000	0	0	0	0	0	0	0	Item/I_7038.png	0	@Item_Desc_7213	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2213
7214	@Item_7214	12	0	0	0	0	30000_3002_6_10000,30000_3502_6_10000,30000_3802_6_10000	0	0	0	0	0	0	0	Item/I_7061.png	0	@Item_Desc_7214	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2237
7215	@Item_7215	12	0	0	0	0	30000_3003_6_10000,30000_3503_6_10000,30000_3803_6_10000	0	0	0	0	0	0	0	Item/I_7061.png	0	@Item_Desc_7215	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2238
7216	@Item_7216	28	0	0	0	0	90000_111_1,90000_112_1,90000_113_1,90000_114_1,90000_115_1,90000_116_1,90000_117_1,90000_121_1,90000_122_1,90000_123_1,90000_124_1,90000_125_1,90000_126_1,90000_127_1	0	0	0	0	0	0	0	Item/I_7033.png	0	@Item_Desc_7216	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2239
7217	@Item_7217	28	0	0	0	0	90000_211_1,90000_212_1,90000_213_1,90000_214_1,90000_215_1,90000_216_1,90000_217_1,90000_221_1,90000_222_1,90000_223_1,90000_224_1,90000_225_1,90000_226_1,90000_227_1	0	0	0	0	0	0	0	Item/I_7034.png	0	@Item_Desc_7217	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2240
7218	@Item_7218	28	0	0	0	0	90000_311_1,90000_312_1,90000_313_1,90000_314_1,90000_315_1,90000_316_1,90000_317_1,90000_321_1,90000_322_1,90000_323_1,90000_324_1,90000_325_1,90000_326_1,90000_327_1	0	0	0	0	0	0	0	Item/I_7035.png	0	@Item_Desc_7218	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2241
7219	@Item_7219	28	0	0	0	0	90000_411_1,90000_412_1,90000_413_1,90000_414_1,90000_415_1,90000_416_1,90000_417_1,90000_421_1,90000_422_1,90000_423_1,90000_424_1,90000_425_1,90000_426_1,90000_427_1	0	0	0	0	0	0	0	Item/I_7036.png	0	@Item_Desc_7219	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2242
7220	@Item_7220	28	0	0	0	0	90000_511_1,90000_512_1,90000_513_1,90000_514_1,90000_515_1,90000_516_1,90000_517_1,90000_521_1,90000_522_1,90000_523_1,90000_524_1,90000_525_1,90000_526_1,90000_527_1	0	0	0	0	0	0	0	Item/I_7036.png	0	@Item_Desc_7220	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2243
7221	@Item_7221	12	0	0	0	0	7221_0_1_10000	0	0	0	0	0	0	0	Item/I_7028.png	0	@Item_Desc_7221	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2244
7222	@Item_7222	28	0	0	0	0	30000_5005_1,30000_5003_1,30000_5007_1,30000_5006_1,30000_5008_1	0	0	0	0	0	0	0	Item/I_7024.png	0	@Item_Desc_7222	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2245
7223	@Item_7223	28	0	0	0	0	30000_5010_1,30000_5011_1,30000_5012_1,30000_5013_1	0	0	0	0	0	0	0	Item/I_7025.png	0	@Item_Desc_7223	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2246
7224	@Item_7224	12	0	0	0	0	7224_0_1_10000	0	0	0	0	0	0	0	Item/I_7011.png	0	@Item_Desc_7224	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2247
7225	@Item_7225	28	0	0	0	0	70000_3_60,70000_4_60,70000_5_60,70000_7_60,70000_8_60,70000_9_60,70000_14_60,70000_15_60,70000_18_60,70000_19_60,70000_20_60,70000_21_60,70000_22_60,70000_23_60,70000_24_60	0	0	0	0	0	0	0	Item/I_7036.png	0	@Item_Desc_7225	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2248
7226	@Item_7226	12	0	0	0	0	40000_1004_1_10000,40000_2004_1_10000,40000_3004_1_10000,40000_4004_1_10000	0	0	0	0	0	0	0	Item/I_7041.png	0	@Item_Desc_7226	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2249
7301	@Item_7301	0	0	0	0	0	0	0	0	0	0	0	0	0	Item/I_6004.png	0	@Item_Desc_7301	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2250
7501	@Item_7501	6	0	0	0	0		0	0	0	0	0	0	0	Item/I_7029.png	0	@Item_Desc_7501	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2214
7502	@Item_7502	6	0	0	0	0		0	0	0	0	0	0	0	Item/I_7030.png	0	@Item_Desc_7502	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2215
7503	@Item_7503	6	0	0	0	0		0	0	0	0	0	0	0	Item/I_7026.png	0	@Item_Desc_7503	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2216
7601	@Item_7004	6	0	0	0	0	0	0	0	0	0	0	0	0	Item/I_7004.png	0	@Item_Desc_7004	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2217
7602	@Item_7602	12	0	0	0	0	7602_0_1_10000	0	0	0	0	0	0	0	Item/I_7037.png	0	@Item_Desc_7602	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2218
7603	@Item_7603	12	0	0	0	0	7603_0_1_10000	0	0	0	0	0	0	0	Item/I_7038.png	0	@Item_Desc_7603	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2219
7604	@Item_7604	12	0	0	0	0	7604_0_1_10000	0	0	0	0	0	0	0	Item/I_7037.png	0	@Item_Desc_7604	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2220
8001	@Item_8001	12	0	0	0	0	10000_1002_50000_15,10000_1002_25000_35,10000_1002_15000_50,	0	0	0	0	0	0	0	Item/I_7006.png	0	@Item_Desc_8001	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2221
8002	@Item_8002	12	0	0	0	0	10000_1002_75000_15,10000_1002_50000_35,10000_1002_25000_50,	0	0	0	0	0	0	0	Item/I_7007.png	0	@Item_Desc_8002	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2222
8003	@Item_8003	12	0	0	0	0	10000_1002_100000_15,10000_1002_75000_35,10000_1002_50000_50,	0	0	0	0	0	0	0	Item/I_7008.png	0	@Item_Desc_8003	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2223
8004	@Item_8004	12	0	0	0	0	10000_1002_120000_15,10000_1002_100000_35,10000_1002_75000_50,	0	0	0	0	0	0	0	Item/I_7009.png	0	@Item_Desc_8004	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2224
8101	@Item_8101	12	0	0	0	0	30000_7001_500_5,30000_7001_250_15,30000_7001_150_30,30000_7001_100_50	0	0	0	0	0	0	0	Item/I_7006.png	0	@Item_Desc_8101	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2225
8102	@Item_8102	12	0	0	0	0	30000_7001_750_5,30000_7001_500_15,30000_7001_250_30,30000_7001_150_50	0	0	0	0	0	0	0	Item/I_7007.png	0	@Item_Desc_8102	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2226
8103	@Item_8103	12	0	0	0	0	30000_7001_1000_5,30000_7001_750_15,30000_7001_500_30,30000_7001_250_50	0	0	0	0	0	0	0	Item/I_7008.png	0	@Item_Desc_8103	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2227
8104	@Item_8104	12	0	0	0	0	30000_7001_1250_5,30000_7001_1000_15,30000_7001_750_30,30000_7001_500_50	0	0	0	0	0	0	0	Item/I_7009.png	0	@Item_Desc_8104	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2228
8201	@Item_8201	12	0	0	0	0	30000_7181_10_15,30000_7181_8_35,30000_7181_4_50	0	0	0	0	0	0	0	Item/I_7006.png	0	@Item_Desc_8201	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2229
8202	@Item_8202	12	0	0	0	0	30000_7181_20_15,30000_7181_10_35,30000_7181_8_50	0	0	0	0	0	0	0	Item/I_7007.png	0	@Item_Desc_8202	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2230
8203	@Item_8203	12	0	0	0	0	30000_7181_40_15,30000_7181_20_35,30000_7181_10_50	0	0	0	0	0	0	0	Item/I_7008.png	0	@Item_Desc_8203	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2231
9001	@Item_9001	12	0	0	0	0	30000_1_1_19,30000_2_1_19,30000_3_1_5,30000_4_1_19,30000_5_1_19,30000_6_1_19	0	0	0	0	0	0	0	Item/I_7013.png	0	@Item_Desc_9001	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2232
9002	@Item_9002	12	0	0	0	0	30000_7_1_3,30000_8_1_3,30000_9_1_3,30000_10_1_30,30000_11_1_30,30000_12_1_31	0	0	0	0	0	0	0	Item/I_7014.png	0	@Item_Desc_9002	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2233
9003	@Item_9003	12	0	0	0	0	30000_13_23,30000_14_4,30000_15_4,30000_16_23,30000_17_23,30000_18_23	0	0	0	0	0	0	0	Item/I_7015.png	0	@Item_Desc_9003	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2234
9004	@Item_9004	12	0	0	0	0	30000_19_34,30000_20_33,30000_21_33	0	0	0	0	0	0	0	Item/I_7019.png	0	@Item_Desc_9004	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2235
9005	@Item_9005	12	0	0	0	0	30000_22_34,30000_23_33,30000_24_33	0	0	0	0	0	0	0	Item/I_7020.png	0	@Item_Desc_9005	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2236
10101	@Item_10101	19	0	0	0	0	30_10101_0	0	0	0	0	0	0	0	ItemIcon/I_10101.png	0	@Item_Desc_10101	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36001
10201	@Item_10201	19	0	0	0	0	30_10201_0	0	0	0	0	0	0	0	ItemIcon/I_10201.png	0	@Item_Desc_10201	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36002
10301	@Item_10301	19	0	0	0	0	30_10301_0	0	0	0	0	0	0	0	ItemIcon/I_10301.png	0	@Item_Desc_10301	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36003
10401	@Item_10401	19	0	0	0	0	30_10401_0	0	0	0	0	0	0	0	ItemIcon/I_10401.png	0	@Item_Desc_10401	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36004
10501	@Item_10501	19	0	0	0	0	30_10501_0	0	0	0	0	0	0	0	ItemIcon/I_10501.png	0	@Item_Desc_10501	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36005
10601	@Item_10601	19	0	0	0	0	30_10601_0	0	0	0	0	0	0	0	ItemIcon/I_10601.png	0	@Item_Desc_10601	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36006
10701	@Item_10701	19	0	0	0	0	30_10701_0	0	0	0	0	0	0	0	ItemIcon/I_10701.png	0	@Item_Desc_10701	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36007
10801	@Item_10801	19	0	0	0	0	30_10801_0	0	0	0	0	0	0	0	ItemIcon/I_10801.png	0	@Item_Desc_10801	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36008
10901	@Item_10901	19	0	0	0	0	30_10901_0	0	0	0	0	0	0	0	ItemIcon/I_10901.png	0	@Item_Desc_10901	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36009
11001	@Item_11001	19	0	0	0	0	30_11001_0	0	0	0	0	0	0	0	ItemIcon/I_11001.png	0	@Item_Desc_11001	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36010
11101	@Item_11101	19	0	0	0	0	30_11101_0	0	0	0	0	0	0	0	ItemIcon/I_11101.png	0	@Item_Desc_11101	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36011
11201	@Item_11201	19	0	0	0	0	30_11201_0	0	0	0	0	0	0	0	ItemIcon/I_11201.png	0	@Item_Desc_11201	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36012
11301	@Item_11301	19	0	0	0	0	30_11301_0	0	0	0	0	0	0	0	ItemIcon/I_11301.png	0	@Item_Desc_11301	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36013
11401	@Item_11401	19	0	0	0	0	30_11401_0	0	0	0	0	0	0	0	ItemIcon/I_11401.png	0	@Item_Desc_11401	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36014
11501	@Item_11501	19	0	0	0	0	30_11501_0	0	0	0	0	0	0	0	ItemIcon/I_11501.png	0	@Item_Desc_11501	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36015
11601	@Item_11601	19	0	0	0	0	30_11601_0	0	0	0	0	0	0	0	ItemIcon/I_11601.png	0	@Item_Desc_11601	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36016
11701	@Item_11701	19	0	0	0	0	30_11701_0	0	0	0	0	0	0	0	ItemIcon/I_11701.png	0	@Item_Desc_11701	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36017
11801	@Item_11801	19	0	0	0	0	30_11801_0	0	0	0	0	0	0	0	ItemIcon/I_11801.png	0	@Item_Desc_11801	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36018
11901	@Item_11901	19	0	0	0	0	30_11901_0	0	0	0	0	0	0	0	ItemIcon/I_11901.png	0	@Item_Desc_11901	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36019
12001	@Item_12001	19	0	0	0	0	30_12001_0	0	0	0	0	0	0	0	ItemIcon/I_12001.png	0	@Item_Desc_12001	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36020
12101	@Item_12101	19	0	0	0	0	30_12101_0	0	0	0	0	0	0	0	ItemIcon/I_12101.png	0	@Item_Desc_12101	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36021
12201	@Item_12201	19	0	0	0	0	30_12201_0	0	0	0	0	0	0	0	ItemIcon/I_12201.png	0	@Item_Desc_12201	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36022
12301	@Item_12301	19	0	0	0	0	30_12301_0	0	0	0	0	0	0	0	ItemIcon/I_12301.png	0	@Item_Desc_12301	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36023
12401	@Item_12401	19	0	0	0	0	30_12401_0	0	0	0	0	0	0	0	ItemIcon/I_12401.png	0	@Item_Desc_12401	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36024
20101	@Item_20101	19	0	0	0	0	30_20101_0	0	0	0	0	0	0	0	ItemIcon/I_20101.png	0	@Item_Desc_20101	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36025
20201	@Item_20201	19	0	0	0	0	30_20201_0	0	0	0	0	0	0	0	ItemIcon/I_20201.png	0	@Item_Desc_20201	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36026
20301	@Item_20301	19	0	0	0	0	30_20301_0	0	0	0	0	0	0	0	ItemIcon/I_20301.png	0	@Item_Desc_20301	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36027
20401	@Item_20401	19	0	0	0	0	30_20401_0	0	0	0	0	0	0	0	ItemIcon/I_20401.png	0	@Item_Desc_20401	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36028
20501	@Item_20501	19	0	0	0	0	30_20501_0	0	0	0	0	0	0	0	ItemIcon/I_20501.png	0	@Item_Desc_20501	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36029
20601	@Item_20601	19	0	0	0	0	30_20601_0	0	0	0	0	0	0	0	ItemIcon/I_20601.png	0	@Item_Desc_20601	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36030
20701	@Item_20701	19	0	0	0	0	30_20701_0	0	0	0	0	0	0	0	ItemIcon/I_20701.png	0	@Item_Desc_20701	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36031
20801	@Item_20801	19	0	0	0	0	30_20801_0	0	0	0	0	0	0	0	ItemIcon/I_20801.png	0	@Item_Desc_20801	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36032
20901	@Item_20901	19	0	0	0	0	30_20901_0	0	0	0	0	0	0	0	ItemIcon/I_20901.png	0	@Item_Desc_20901	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36033
21001	@Item_21001	19	0	0	0	0	30_21001_0	0	0	0	0	0	0	0	ItemIcon/I_21001.png	0	@Item_Desc_21001	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36034
