id	名字	bossId	地图图片路径	怪物等级区间	装备掉率	副本类型
315007	@Map_115006	1150071	map/map_001.png	Lv1-3	920	2
315008	@Map_115007	1150081	map/map_001.png	Lv1-3	920	2
315009	@Map_115008	1150091	map/map_001.png	Lv1-3	920	2
316001	@Map_115009	1160011	map/map_001.png	Lv1-3	920	2
316002	@Map_116001	1160021	map/map_001.png	Lv1-3	920	2
316003	@Map_116002	1160031	map/map_001.png	Lv1-3	920	2
316004	@Map_116003	1160041	map/map_001.png	Lv1-3	920	2
316005	@Map_116004	1160051	map/map_001.png	Lv1-3	920	2
316006	@Map_116005	1160061	map/map_001.png	Lv1-3	920	2
316007	@Map_116006	1160071	map/map_001.png	Lv1-3	920	2
316008	@Map_116007	1160081	map/map_001.png	Lv1-3	920	2
316009	@Map_116008	1160091	map/map_001.png	Lv1-3	920	2
317001	@Map_116009	1170011	map/map_001.png	Lv1-3	920	2
317002	@Map_117001	1170021	map/map_001.png	Lv1-3	920	2
317003	@Map_117002	1170031	map/map_001.png	Lv1-3	920	2
317004	@Map_117003	1170041	map/map_001.png	Lv1-3	920	2
317005	@Map_117004	1170051	map/map_001.png	Lv1-3	920	2
317006	@Map_117005	1170061	map/map_001.png	Lv1-3	920	2
317007	@Map_117006	1170071	map/map_001.png	Lv1-3	920	2
317008	@Map_117007	1170081	map/map_001.png	Lv1-3	920	2
317009	@Map_117008	1170091	map/map_001.png	Lv1-3	920	2
318001	@Map_117009	1180011	map/map_001.png	Lv1-3	920	2
318002	@Map_118001	1180021	map/map_001.png	Lv1-3	920	2
318003	@Map_118002	1180031	map/map_001.png	Lv1-3	920	2
318004	@Map_118003	1180041	map/map_001.png	Lv1-3	920	2
318005	@Map_118004	1180051	map/map_001.png	Lv1-3	920	2
318006	@Map_118005	1180061	map/map_001.png	Lv1-3	920	2
318007	@Map_118006	1180071	map/map_001.png	Lv1-3	920	2
318008	@Map_118007	1180081	map/map_001.png	Lv1-3	920	2
318009	@Map_118008	1180091	map/map_001.png	Lv1-3	920	2
319001	@Map_118009	1190011	map/map_001.png	Lv1-3	920	2
319002	@Map_119001	1190021	map/map_001.png	Lv1-3	920	2
319003	@Map_119002	1190031	map/map_001.png	Lv1-3	920	2
319004	@Map_119003	1190041	map/map_001.png	Lv1-3	920	2
319005	@Map_119004	1190051	map/map_001.png	Lv1-3	920	2
319006	@Map_119005	1190061	map/map_001.png	Lv1-3	920	2
319007	@Map_119006	1190071	map/map_001.png	Lv1-3	920	2
319008	@Map_119007	1190081	map/map_001.png	Lv1-3	920	2
319009	@Map_119008	1190091	map/map_001.png	Lv1-3	920	2
320001	@Map_119009	1200011	map/map_001.png	Lv1-3	920	2
320002	@Map_120001	1200021	map/map_001.png	Lv1-3	920	2
320003	@Map_120002	1200031	map/map_001.png	Lv1-3	920	2
320004	@Map_120003	1200041	map/map_001.png	Lv1-3	920	2
320005	@Map_120004	1200051	map/map_001.png	Lv1-3	920	2
320006	@Map_120005	1200061	map/map_001.png	Lv1-3	920	2
320007	@Map_120006	1200071	map/map_001.png	Lv1-3	920	2
320008	@Map_120007	1200081	map/map_001.png	Lv1-3	920	2
320009	@Map_120008	1200091	map/map_001.png	Lv1-3	920	2
321001	@Map_120009	1210011	map/map_001.png	Lv1-3	920	2
321002	@Map_121001	1210021	map/map_001.png	Lv1-3	920	2
321003	@Map_121002	1210031	map/map_001.png	Lv1-3	920	2
321004	@Map_121003	1210041	map/map_001.png	Lv1-3	920	2
321005	@Map_121004	1210051	map/map_001.png	Lv1-3	920	2
321006	@Map_121005	1210061	map/map_001.png	Lv1-3	920	2
321007	@Map_121006	1210071	map/map_001.png	Lv1-3	920	2
321008	@Map_121007	1210081	map/map_001.png	Lv1-3	920	2
321009	@Map_121008	1210091	map/map_001.png	Lv1-3	920	2
322001	@Map_121009	1220011	map/map_001.png	Lv1-3	920	2
322002	@Map_122001	1220021	map/map_001.png	Lv1-3	920	2
322003	@Map_122002	1220031	map/map_001.png	Lv1-3	920	2
322004	@Map_122003	1220041	map/map_001.png	Lv1-3	920	2
322005	@Map_122004	1220051	map/map_001.png	Lv1-3	920	2
322006	@Map_122005	1220061	map/map_001.png	Lv1-3	920	2
322007	@Map_122006	1220071	map/map_001.png	Lv1-3	920	2
322008	@Map_122007	1220081	map/map_001.png	Lv1-3	920	2
322009	@Map_122008	1220091	map/map_001.png	Lv1-3	920	2
323001	@Map_122009	1230011	map/map_001.png	Lv1-3	920	2
323002	@Map_123001	1230021	map/map_001.png	Lv1-3	920	2
323003	@Map_123002	1230031	map/map_001.png	Lv1-3	920	2
323004	@Map_123003	1230041	map/map_001.png	Lv1-3	920	2
323005	@Map_123004	1230051	map/map_001.png	Lv1-3	920	2
323006	@Map_123005	1230061	map/map_001.png	Lv1-3	920	2
323007	@Map_123006	1230071	map/map_001.png	Lv1-3	920	2
323008	@Map_123007	1230081	map/map_001.png	Lv1-3	920	2
323009	@Map_123008	1230091	map/map_001.png	Lv1-3	920	2
324001	@Map_123009	1240011	map/map_001.png	Lv1-3	920	2
324002	@Map_124001	1240021	map/map_001.png	Lv1-3	920	2
324003	@Map_124002	1240031	map/map_001.png	Lv1-3	920	2
324004	@Map_124003	1240041	map/map_001.png	Lv1-3	920	2
324005	@Map_124004	1240051	map/map_001.png	Lv1-3	920	2
324006	@Map_124005	1240061	map/map_001.png	Lv1-3	920	2
324007	@Map_124006	1240071	map/map_001.png	Lv1-3	920	2
324008	@Map_124007	1240081	map/map_001.png	Lv1-3	920	2
324009	@Map_124008	1240091	map/map_001.png	Lv1-3	920	2
