id	品质	名字	icon	描述	重铸消耗	职业
304001	3	@ElementPrice	Element/Element_204.png	@Element_desc	30000_60008_1	0
304002	3	@ElementRainbow	Element/Element_204.png	@Element_desc	30000_60008_1	0
304003	3	@ElementFaith	Element/Element_204.png	@Element_desc	30000_60008_1	0
304004	3	@ElementGod	Element/Element_204.png	@Element_desc	30000_60008_1	0
304005	3	@ElementPower	Element/Element_204.png	@Element_desc	30000_60008_1	0
304006	3	@ElementMeteor	Element/Element_204.png	@Element_desc	30000_60008_1	0
304007	3	@ElementSpirit	Element/Element_204.png	@Element_desc	30000_60008_1	0
304501	3	@ElementPrice	Element/Element_204.png	@Element_desc	30000_60008_1	0
304502	3	@ElementRainbow	Element/Element_204.png	@Element_desc	30000_60008_1	0
304503	3	@ElementFaith	Element/Element_204.png	@Element_desc	30000_60008_1	0
304504	3	@ElementGod	Element/Element_204.png	@Element_desc	30000_60008_1	0
304505	3	@ElementPower	Element/Element_204.png	@Element_desc	30000_60008_1	0
304506	3	@ElementMeteor	Element/Element_204.png	@Element_desc	30000_60008_1	0
304507	3	@ElementSpirit	Element/Element_204.png	@Element_desc	30000_60008_1	0
305001	3	@ElementPrice	Element/Element_204.png	@Element_desc	30000_60008_1	0
305002	3	@ElementRainbow	Element/Element_204.png	@Element_desc	30000_60008_1	0
305003	3	@ElementFaith	Element/Element_204.png	@Element_desc	30000_60008_1	0
305004	3	@ElementGod	Element/Element_204.png	@Element_desc	30000_60008_1	0
305005	3	@ElementPower	Element/Element_204.png	@Element_desc	30000_60008_1	0
305006	3	@ElementMeteor	Element/Element_204.png	@Element_desc	30000_60008_1	0
305007	3	@ElementSpirit	Element/Element_204.png	@Element_desc	30000_60008_1	0
305501	3	@ElementPrice	Element/Element_204.png	@Element_desc	30000_60008_1	0
305502	3	@ElementRainbow	Element/Element_204.png	@Element_desc	30000_60008_1	0
305503	3	@ElementFaith	Element/Element_204.png	@Element_desc	30000_60008_1	0
305504	3	@ElementGod	Element/Element_204.png	@Element_desc	30000_60008_1	0
305505	3	@ElementPower	Element/Element_204.png	@Element_desc	30000_60008_1	0
305506	3	@ElementMeteor	Element/Element_204.png	@Element_desc	30000_60008_1	0
305507	3	@ElementSpirit	Element/Element_204.png	@Element_desc	30000_60008_1	0
306001	3	@ElementPrice	Element/Element_204.png	@Element_desc	30000_60008_1	0
306002	3	@ElementRainbow	Element/Element_204.png	@Element_desc	30000_60008_1	0
306003	3	@ElementFaith	Element/Element_204.png	@Element_desc	30000_60008_1	0
306004	3	@ElementGod	Element/Element_204.png	@Element_desc	30000_60008_1	0
306005	3	@ElementPower	Element/Element_204.png	@Element_desc	30000_60008_1	0
306006	3	@ElementMeteor	Element/Element_204.png	@Element_desc	30000_60008_1	0
306007	3	@ElementSpirit	Element/Element_204.png	@Element_desc	30000_60008_1	0
306501	3	@ElementPrice	Element/Element_204.png	@Element_desc	30000_60008_1	0
306502	3	@ElementRainbow	Element/Element_204.png	@Element_desc	30000_60008_1	0
306503	3	@ElementFaith	Element/Element_204.png	@Element_desc	30000_60008_1	0
306504	3	@ElementGod	Element/Element_204.png	@Element_desc	30000_60008_1	0
306505	3	@ElementPower	Element/Element_204.png	@Element_desc	30000_60008_1	0
306506	3	@ElementMeteor	Element/Element_204.png	@Element_desc	30000_60008_1	0
306507	3	@ElementSpirit	Element/Element_204.png	@Element_desc	30000_60008_1	0
307001	3	@ElementPrice	Element/Element_204.png	@Element_desc	30000_60008_1	0
307002	3	@ElementRainbow	Element/Element_204.png	@Element_desc	30000_60008_1	0
307003	3	@ElementFaith	Element/Element_204.png	@Element_desc	30000_60008_1	0
307004	3	@ElementGod	Element/Element_204.png	@Element_desc	30000_60008_1	0
307005	3	@ElementPower	Element/Element_204.png	@Element_desc	30000_60008_1	0
307006	3	@ElementMeteor	Element/Element_204.png	@Element_desc	30000_60008_1	0
307007	3	@ElementSpirit	Element/Element_204.png	@Element_desc	30000_60008_1	0
307501	3	@ElementPrice	Element/Element_204.png	@Element_desc	30000_60008_1	0
307502	3	@ElementRainbow	Element/Element_204.png	@Element_desc	30000_60008_1	0
307503	3	@ElementFaith	Element/Element_204.png	@Element_desc	30000_60008_1	0
307504	3	@ElementGod	Element/Element_204.png	@Element_desc	30000_60008_1	0
307505	3	@ElementPower	Element/Element_204.png	@Element_desc	30000_60008_1	0
307506	3	@ElementMeteor	Element/Element_204.png	@Element_desc	30000_60008_1	0
307507	3	@ElementSpirit	Element/Element_204.png	@Element_desc	30000_60008_1	0
308001	3	@ElementPrice	Element/Element_204.png	@Element_desc	30000_60008_1	0
308002	3	@ElementRainbow	Element/Element_204.png	@Element_desc	30000_60008_1	0
308003	3	@ElementFaith	Element/Element_204.png	@Element_desc	30000_60008_1	0
308004	3	@ElementGod	Element/Element_204.png	@Element_desc	30000_60008_1	0
308005	3	@ElementPower	Element/Element_204.png	@Element_desc	30000_60008_1	0
308006	3	@ElementMeteor	Element/Element_204.png	@Element_desc	30000_60008_1	0
308007	3	@ElementSpirit	Element/Element_204.png	@Element_desc	30000_60008_1	0
400001	4	@ElementFall	Element/Element_204.png	@Element_desc	30000_60008_1	0
400002	4	@ElementDisaster	Element/Element_204.png	@Element_desc	30000_60008_1	0
400003	4	@ElementDisappear	Element/Element_204.png	@Element_desc	30000_60008_1	0
400004	4	@ElementRule	Element/Element_204.png	@Element_desc	30000_60008_1	0
400005	4	@ElementDespite	Element/Element_204.png	@Element_desc	30000_60008_1	0
400006	4	@ElementLight	Element/Element_204.png	@Element_desc	30000_60008_1	0
401001	4	@ElementFall	Element/Element_204.png	@Element_desc	30000_60008_1	0
401002	4	@ElementDisaster	Element/Element_204.png	@Element_desc	30000_60008_1	0
401003	4	@ElementDisappear	Element/Element_204.png	@Element_desc	30000_60008_1	0
401004	4	@ElementRule	Element/Element_204.png	@Element_desc	30000_60008_1	0
401005	4	@ElementDespite	Element/Element_204.png	@Element_desc	30000_60008_1	0
401006	4	@ElementLight	Element/Element_204.png	@Element_desc	30000_60008_1	0
402001	4	@ElementFall	Element/Element_204.png	@Element_desc	30000_60008_1	0
402002	4	@ElementDisaster	Element/Element_204.png	@Element_desc	30000_60008_1	0
402003	4	@ElementDisappear	Element/Element_204.png	@Element_desc	30000_60008_1	0
402004	4	@ElementRule	Element/Element_204.png	@Element_desc	30000_60008_1	0
402005	4	@ElementDespite	Element/Element_204.png	@Element_desc	30000_60008_1	0
402006	4	@ElementLight	Element/Element_204.png	@Element_desc	30000_60008_1	0
402501	4	@ElementFall	Element/Element_204.png	@Element_desc	30000_60008_1	0
402502	4	@ElementDisaster	Element/Element_204.png	@Element_desc	30000_60008_1	0
402503	4	@ElementDisappear	Element/Element_204.png	@Element_desc	30000_60008_1	0
402504	4	@ElementRule	Element/Element_204.png	@Element_desc	30000_60008_1	0
402505	4	@ElementDespite	Element/Element_204.png	@Element_desc	30000_60008_1	0
402506	4	@ElementLight	Element/Element_204.png	@Element_desc	30000_60008_1	0
403001	4	@ElementFall	Element/Element_204.png	@Element_desc	30000_60008_1	0
403002	4	@ElementDisaster	Element/Element_204.png	@Element_desc	30000_60008_1	0
403003	4	@ElementDisappear	Element/Element_204.png	@Element_desc	30000_60008_1	0
403004	4	@ElementRule	Element/Element_204.png	@Element_desc	30000_60008_1	0
403005	4	@ElementDespite	Element/Element_204.png	@Element_desc	30000_60008_1	0
403006	4	@ElementLight	Element/Element_204.png	@Element_desc	30000_60008_1	0
403501	4	@ElementFall	Element/Element_204.png	@Element_desc	30000_60008_1	0
403502	4	@ElementDisaster	Element/Element_204.png	@Element_desc	30000_60008_1	0
403503	4	@ElementDisappear	Element/Element_204.png	@Element_desc	30000_60008_1	0
403504	4	@ElementRule	Element/Element_204.png	@Element_desc	30000_60008_1	0
403505	4	@ElementDespite	Element/Element_204.png	@Element_desc	30000_60008_1	0
403506	4	@ElementLight	Element/Element_204.png	@Element_desc	30000_60008_1	0
404001	4	@ElementFall	Element/Element_204.png	@Element_desc	30000_60008_1	0
404002	4	@ElementDisaster	Element/Element_204.png	@Element_desc	30000_60008_1	0
404003	4	@ElementDisappear	Element/Element_204.png	@Element_desc	30000_60008_1	0
404004	4	@ElementRule	Element/Element_204.png	@Element_desc	30000_60008_1	0
404005	4	@ElementDespite	Element/Element_204.png	@Element_desc	30000_60008_1	0
404006	4	@ElementLight	Element/Element_204.png	@Element_desc	30000_60008_1	0
404501	4	@ElementFall	Element/Element_204.png	@Element_desc	30000_60008_1	0
404502	4	@ElementDisaster	Element/Element_204.png	@Element_desc	30000_60008_1	0
404503	4	@ElementDisappear	Element/Element_204.png	@Element_desc	30000_60008_1	0
404504	4	@ElementRule	Element/Element_204.png	@Element_desc	30000_60008_1	0
404505	4	@ElementDespite	Element/Element_204.png	@Element_desc	30000_60008_1	0
404506	4	@ElementLight	Element/Element_204.png	@Element_desc	30000_60008_1	0
405001	4	@ElementFall	Element/Element_204.png	@Element_desc	30000_60008_1	0
405002	4	@ElementDisaster	Element/Element_204.png	@Element_desc	30000_60008_1	0
405003	4	@ElementDisappear	Element/Element_204.png	@Element_desc	30000_60008_1	0
405004	4	@ElementRule	Element/Element_204.png	@Element_desc	30000_60008_1	0
405005	4	@ElementDespite	Element/Element_204.png	@Element_desc	30000_60008_1	0
405006	4	@ElementLight	Element/Element_204.png	@Element_desc	30000_60008_1	0
405501	4	@ElementFall	Element/Element_204.png	@Element_desc	30000_60008_1	0
405502	4	@ElementDisaster	Element/Element_204.png	@Element_desc	30000_60008_1	0
405503	4	@ElementDisappear	Element/Element_204.png	@Element_desc	30000_60008_1	0
405504	4	@ElementRule	Element/Element_204.png	@Element_desc	30000_60008_1	0
405505	4	@ElementDespite	Element/Element_204.png	@Element_desc	30000_60008_1	0
405506	4	@ElementLight	Element/Element_204.png	@Element_desc	30000_60008_1	0
406001	4	@ElementFall	Element/Element_204.png	@Element_desc	30000_60008_1	0
406002	4	@ElementDisaster	Element/Element_204.png	@Element_desc	30000_60008_1	0
406003	4	@ElementDisappear	Element/Element_204.png	@Element_desc	30000_60008_1	0
406004	4	@ElementRule	Element/Element_204.png	@Element_desc	30000_60008_1	0
406005	4	@ElementDespite	Element/Element_204.png	@Element_desc	30000_60008_1	0
406006	4	@ElementLight	Element/Element_204.png	@Element_desc	30000_60008_1	0
406501	4	@ElementFall	Element/Element_204.png	@Element_desc	30000_60008_1	0
406502	4	@ElementDisaster	Element/Element_204.png	@Element_desc	30000_60008_1	0
406503	4	@ElementDisappear	Element/Element_204.png	@Element_desc	30000_60008_1	0
406504	4	@ElementRule	Element/Element_204.png	@Element_desc	30000_60008_1	0
406505	4	@ElementDespite	Element/Element_204.png	@Element_desc	30000_60008_1	0
406506	4	@ElementLight	Element/Element_204.png	@Element_desc	30000_60008_1	0
407001	4	@ElementFall	Element/Element_204.png	@Element_desc	30000_60008_1	0
407002	4	@ElementDisaster	Element/Element_204.png	@Element_desc	30000_60008_1	0
407003	4	@ElementDisappear	Element/Element_204.png	@Element_desc	30000_60008_1	0
407004	4	@ElementRule	Element/Element_204.png	@Element_desc	30000_60008_1	0
407005	4	@ElementDespite	Element/Element_204.png	@Element_desc	30000_60008_1	0
407006	4	@ElementLight	Element/Element_204.png	@Element_desc	30000_60008_1	0
407501	4	@ElementFall	Element/Element_204.png	@Element_desc	30000_60008_1	0
407502	4	@ElementDisaster	Element/Element_204.png	@Element_desc	30000_60008_1	0
407503	4	@ElementDisappear	Element/Element_204.png	@Element_desc	30000_60008_1	0
407504	4	@ElementRule	Element/Element_204.png	@Element_desc	30000_60008_1	0
407505	4	@ElementDespite	Element/Element_204.png	@Element_desc	30000_60008_1	0
407506	4	@ElementLight	Element/Element_204.png	@Element_desc	30000_60008_1	0
408001	4	@ElementFall	Element/Element_204.png	@Element_desc	30000_60008_1	0
408002	4	@ElementDisaster	Element/Element_204.png	@Element_desc	30000_60008_1	0
408003	4	@ElementDisappear	Element/Element_204.png	@Element_desc	30000_60008_1	0
408004	4	@ElementRule	Element/Element_204.png	@Element_desc	30000_60008_1	0
408005	4	@ElementDespite	Element/Element_204.png	@Element_desc	30000_60008_1	0
408006	4	@ElementLight	Element/Element_204.png	@Element_desc	30000_60008_1	0
500001	5	@ElementPunishment	Element/Element_204.png	@Element_desc	30000_60008_1	0
500002	5	@ElementZM	Element/Element_204.png	@Element_desc	30000_60008_1	0
500003	5	@ElementShadow	Element/Element_204.png	@Element_desc	30000_60008_1	0
500004	5	@ElementTiny	Element/Element_204.png	@Element_desc	30000_60008_1	0
500005	5	@ElementReborn	Element/Element_204.png	@Element_desc	30000_60008_1	0
500006	5	@ElementMystery	Element/Element_204.png	@Element_desc	30000_60008_1	0
501001	5	@ElementPunishment	Element/Element_204.png	@Element_desc	30000_60008_1	0
501002	5	@ElementZM	Element/Element_204.png	@Element_desc	30000_60008_1	0
501003	5	@ElementShadow	Element/Element_204.png	@Element_desc	30000_60008_1	0
501004	5	@ElementTiny	Element/Element_204.png	@Element_desc	30000_60008_1	0
501005	5	@ElementReborn	Element/Element_204.png	@Element_desc	30000_60008_1	0
501006	5	@ElementMystery	Element/Element_204.png	@Element_desc	30000_60008_1	0
502001	5	@ElementPunishment	Element/Element_204.png	@Element_desc	30000_60008_1	0
502002	5	@ElementZM	Element/Element_204.png	@Element_desc	30000_60008_1	0
502003	5	@ElementShadow	Element/Element_204.png	@Element_desc	30000_60008_1	0
502004	5	@ElementTiny	Element/Element_204.png	@Element_desc	30000_60008_1	0
502005	5	@ElementReborn	Element/Element_204.png	@Element_desc	30000_60008_1	0
502006	5	@ElementMystery	Element/Element_204.png	@Element_desc	30000_60008_1	0
502501	5	@ElementPunishment	Element/Element_204.png	@Element_desc	30000_60008_1	0
502502	5	@ElementZM	Element/Element_204.png	@Element_desc	30000_60008_1	0
502503	5	@ElementShadow	Element/Element_204.png	@Element_desc	30000_60008_1	0
502504	5	@ElementTiny	Element/Element_204.png	@Element_desc	30000_60008_1	0
502505	5	@ElementReborn	Element/Element_204.png	@Element_desc	30000_60008_1	0
502506	5	@ElementMystery	Element/Element_204.png	@Element_desc	30000_60008_1	0
503001	5	@ElementPunishment	Element/Element_204.png	@Element_desc	30000_60008_1	0
503002	5	@ElementZM	Element/Element_204.png	@Element_desc	30000_60008_1	0
503003	5	@ElementShadow	Element/Element_204.png	@Element_desc	30000_60008_1	0
503004	5	@ElementTiny	Element/Element_204.png	@Element_desc	30000_60008_1	0
503005	5	@ElementReborn	Element/Element_204.png	@Element_desc	30000_60008_1	0
503006	5	@ElementMystery	Element/Element_204.png	@Element_desc	30000_60008_1	0
503501	5	@ElementPunishment	Element/Element_204.png	@Element_desc	30000_60008_1	0
503502	5	@ElementZM	Element/Element_204.png	@Element_desc	30000_60008_1	0
503503	5	@ElementShadow	Element/Element_204.png	@Element_desc	30000_60008_1	0
503504	5	@ElementTiny	Element/Element_204.png	@Element_desc	30000_60008_1	0
503505	5	@ElementReborn	Element/Element_204.png	@Element_desc	30000_60008_1	0
503506	5	@ElementMystery	Element/Element_204.png	@Element_desc	30000_60008_1	0
504001	5	@ElementPunishment	Element/Element_204.png	@Element_desc	30000_60008_1	0
504002	5	@ElementZM	Element/Element_204.png	@Element_desc	30000_60008_1	0
504003	5	@ElementShadow	Element/Element_204.png	@Element_desc	30000_60008_1	0
504004	5	@ElementTiny	Element/Element_204.png	@Element_desc	30000_60008_1	0
504005	5	@ElementReborn	Element/Element_204.png	@Element_desc	30000_60008_1	0
504006	5	@ElementMystery	Element/Element_204.png	@Element_desc	30000_60008_1	0
504501	5	@ElementPunishment	Element/Element_204.png	@Element_desc	30000_60008_1	0
504502	5	@ElementZM	Element/Element_204.png	@Element_desc	30000_60008_1	0
504503	5	@ElementShadow	Element/Element_204.png	@Element_desc	30000_60008_1	0
504504	5	@ElementTiny	Element/Element_204.png	@Element_desc	30000_60008_1	0
504505	5	@ElementReborn	Element/Element_204.png	@Element_desc	30000_60008_1	0
504506	5	@ElementMystery	Element/Element_204.png	@Element_desc	30000_60008_1	0
505001	5	@ElementPunishment	Element/Element_204.png	@Element_desc	30000_60008_1	0
505002	5	@ElementZM	Element/Element_204.png	@Element_desc	30000_60008_1	0
505003	5	@ElementShadow	Element/Element_204.png	@Element_desc	30000_60008_1	0
505004	5	@ElementTiny	Element/Element_204.png	@Element_desc	30000_60008_1	0
505005	5	@ElementReborn	Element/Element_204.png	@Element_desc	30000_60008_1	0
505006	5	@ElementMystery	Element/Element_204.png	@Element_desc	30000_60008_1	0
505501	5	@ElementPunishment	Element/Element_204.png	@Element_desc	30000_60008_1	0
505502	5	@ElementZM	Element/Element_204.png	@Element_desc	30000_60008_1	0
505503	5	@ElementShadow	Element/Element_204.png	@Element_desc	30000_60008_1	0
505504	5	@ElementTiny	Element/Element_204.png	@Element_desc	30000_60008_1	0
505505	5	@ElementReborn	Element/Element_204.png	@Element_desc	30000_60008_1	0
505506	5	@ElementMystery	Element/Element_204.png	@Element_desc	30000_60008_1	0
506001	5	@ElementPunishment	Element/Element_204.png	@Element_desc	30000_60008_1	0
506002	5	@ElementZM	Element/Element_204.png	@Element_desc	30000_60008_1	0
506003	5	@ElementShadow	Element/Element_204.png	@Element_desc	30000_60008_1	0
506004	5	@ElementTiny	Element/Element_204.png	@Element_desc	30000_60008_1	0
506005	5	@ElementReborn	Element/Element_204.png	@Element_desc	30000_60008_1	0
506006	5	@ElementMystery	Element/Element_204.png	@Element_desc	30000_60008_1	0
506501	5	@ElementPunishment	Element/Element_204.png	@Element_desc	30000_60008_1	0
506502	5	@ElementZM	Element/Element_204.png	@Element_desc	30000_60008_1	0
506503	5	@ElementShadow	Element/Element_204.png	@Element_desc	30000_60008_1	0
506504	5	@ElementTiny	Element/Element_204.png	@Element_desc	30000_60008_1	0
506505	5	@ElementReborn	Element/Element_204.png	@Element_desc	30000_60008_1	0
506506	5	@ElementMystery	Element/Element_204.png	@Element_desc	30000_60008_1	0
507001	5	@ElementPunishment	Element/Element_204.png	@Element_desc	30000_60008_1	0
507002	5	@ElementZM	Element/Element_204.png	@Element_desc	30000_60008_1	0
507003	5	@ElementShadow	Element/Element_204.png	@Element_desc	30000_60008_1	0
507004	5	@ElementTiny	Element/Element_204.png	@Element_desc	30000_60008_1	0
507005	5	@ElementReborn	Element/Element_204.png	@Element_desc	30000_60008_1	0
507006	5	@ElementMystery	Element/Element_204.png	@Element_desc	30000_60008_1	0
507501	5	@ElementPunishment	Element/Element_204.png	@Element_desc	30000_60008_1	0
507502	5	@ElementZM	Element/Element_204.png	@Element_desc	30000_60008_1	0
507503	5	@ElementShadow	Element/Element_204.png	@Element_desc	30000_60008_1	0
507504	5	@ElementTiny	Element/Element_204.png	@Element_desc	30000_60008_1	0
507505	5	@ElementReborn	Element/Element_204.png	@Element_desc	30000_60008_1	0
507506	5	@ElementMystery	Element/Element_204.png	@Element_desc	30000_60008_1	0
508001	5	@ElementPunishment	Element/Element_204.png	@Element_desc	30000_60008_1	0
508002	5	@ElementZM	Element/Element_204.png	@Element_desc	30000_60008_1	0
508003	5	@ElementShadow	Element/Element_204.png	@Element_desc	30000_60008_1	0
508004	5	@ElementTiny	Element/Element_204.png	@Element_desc	30000_60008_1	0
508005	5	@ElementReborn	Element/Element_204.png	@Element_desc	30000_60008_1	0
508006	5	@ElementMystery	Element/Element_204.png	@Element_desc	30000_60008_1	0
