mapId	group	levelIndex	levelLimit	nextMapId	dependMap	rewardItem	monsterId(headPic)	name	monsterLevel	isBoss	quality	stageName	exp	coin	怪物1	怪物2	怪物3	怪物4	怪物5	首次掉落
213001	2	18	115	213002	212009	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1130011	@Map_Activite_Jingying_210001	115	0	4	@Map_213001	48900	48900	1130011	1130012	1130013	1130014	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
213002	2	18	115	213003	213001	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1130021	@Map_Activite_Jingying_210002	115	0	4	@Map_213002	49200	49200	1130021	1130022	1130023	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
213003	2	18	115	213004	213002	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1130031	@Map_Activite_Jingying_210003	116	1	5	@Map_213003	49500	49500	1130031	1130032	1130033	0	0	30000_299974_100,30000_104004_20,30000_101002_20
213004	2	18	115	213005	213003	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1130041	@Map_Activite_Jingying_210004	116	0	4	@Map_213004	49800	49800	1130041	1130042	1130043	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
213005	2	18	115	213006	213004	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1130051	@Map_Activite_Jingying_210005	116	0	4	@Map_213005	50100	50100	1130051	1130052	1130053	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
213006	2	18	115	213007	213005	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1130061	@Map_Activite_Jingying_210006	117	1	5	@Map_213006	50400	50400	1130061	1130062	1130063	0	0	30000_299974_100,30000_104004_20,30000_101002_20
213007	2	18	115	213008	213006	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1130071	@Map_Activite_Jingying_210007	117	0	4	@Map_213007	50700	50700	1130071	1130072	1130073	1130074	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
213008	2	18	115	213009	213007	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1130081	@Map_Activite_Jingying_210008	118	0	4	@Map_213008	51000	51000	1130081	1130082	1130083	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
213009	2	18	115	214001	213008	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1130091	@Map_Activite_Jingying_210009	119	1	5	@Map_213009	51300	51300	1130091	1130092	1130093	1130094	0	30000_299974_100,30000_104101_30,30000_101002_20
214001	2	19	120	214002	213009	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1140011	@Map_Activite_Jingying_210001	120	0	4	@Map_214001	51600	51600	1140011	1140012	1140013	1140014	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
214002	2	19	120	214003	214001	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1140021	@Map_Activite_Jingying_210002	120	0	4	@Map_214002	51900	51900	1140021	1140022	1140023	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
214003	2	19	120	214004	214002	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1140031	@Map_Activite_Jingying_210003	121	1	5	@Map_214003	52200	52200	1140031	1140032	0	0	0	30000_299974_100,30000_104004_20,30000_101002_20
214004	2	19	120	214005	214003	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1140041	@Map_Activite_Jingying_210004	121	0	4	@Map_214004	52500	52500	1140041	1140042	1140043	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
214005	2	19	120	214006	214004	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1140051	@Map_Activite_Jingying_210005	121	0	4	@Map_214005	52800	52800	1140051	1140052	1140053	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
214006	2	19	120	214007	214005	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1140061	@Map_Activite_Jingying_210006	122	1	5	@Map_214006	53100	53100	1140061	1140062	1140063	0	0	30000_299974_100,30000_104004_20,30000_101002_20
214007	2	19	120	214008	214006	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1140071	@Map_Activite_Jingying_210007	122	0	4	@Map_214007	53400	53400	1140071	1140072	1140073	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
214008	2	19	120	214009	214007	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1140081	@Map_Activite_Jingying_210008	123	0	4	@Map_214008	53700	53700	1140081	1140082	1140083	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
214009	2	19	120	215001	214008	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1140091	@Map_Activite_Jingying_210009	124	1	5	@Map_214009	54000	54000	1140091	1140092	1140093	0	0	30000_299974_100,30000_104101_30,30000_101002_20
215001	2	20	125	215002	214009	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1150011	@Map_Activite_Jingying_210001	125	0	4	@Map_215001	54300	54300	1150011	1150012	1150013	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
215002	2	20	125	215003	215001	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1150021	@Map_Activite_Jingying_210002	125	0	4	@Map_215002	54600	54600	1150021	1150022	1150023	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
215003	2	20	125	215004	215002	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1150031	@Map_Activite_Jingying_210003	126	1	5	@Map_215003	54900	54900	1150031	1150032	1150033	1150034	0	30000_299974_100,30000_104004_20,30000_101002_20
215004	2	20	125	215005	215003	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1150041	@Map_Activite_Jingying_210004	126	0	4	@Map_215004	55200	55200	1150041	1150042	1150043	1150044	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
215005	2	20	125	215006	215004	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1150051	@Map_Activite_Jingying_210005	126	0	4	@Map_215005	55500	55500	1150051	1150052	1150053	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
215006	2	20	125	215007	215005	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1150061	@Map_Activite_Jingying_210006	127	1	5	@Map_215006	55800	55800	1150061	1150062	1150063	1150064	1150065	30000_299974_100,30000_104004_20,30000_101002_20
215007	2	20	125	215008	215006	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1150071	@Map_Activite_Jingying_210007	127	0	4	@Map_215007	56100	56100	1150071	1150072	1150073	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
215008	2	20	125	215009	215007	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1150081	@Map_Activite_Jingying_210008	128	0	4	@Map_215008	56400	56400	1150081	1150082	1150083	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
215009	2	20	125	216001	215008	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1150091	@Map_Activite_Jingying_210009	129	1	5	@Map_215009	56700	56700	1150091	1150092	1150093	1150094	1150095	30000_299974_100,30000_104101_30,30000_101002_20
216001	2	21	130	216002	215009	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1160011	@Map_Activite_Jingying_210001	130	0	4	@Map_216001	57000	57000	1160011	1160012	1160013	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
216002	2	21	130	216003	216001	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1160021	@Map_Activite_Jingying_210002	130	0	4	@Map_216002	57300	57300	1160021	1160022	1160023	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
216003	2	21	130	216004	216002	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1160031	@Map_Activite_Jingying_210003	131	1	5	@Map_216003	57600	57600	1160031	1160032	1160033	1160034	0	30000_299974_100,30000_104004_20,30000_101002_20
216004	2	21	130	216005	216003	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1160041	@Map_Activite_Jingying_210004	131	0	4	@Map_216004	57900	57900	1160041	1160042	1160043	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
216005	2	21	130	216006	216004	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1160051	@Map_Activite_Jingying_210005	131	0	4	@Map_216005	58200	58200	1160051	1160052	1160053	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
216006	2	21	130	216007	216005	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1160061	@Map_Activite_Jingying_210006	132	1	5	@Map_216006	58500	58500	1160061	1160062	1160063	0	0	30000_299974_100,30000_104004_20,30000_101002_20
216007	2	21	130	216008	216006	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1160071	@Map_Activite_Jingying_210007	132	0	4	@Map_216007	58800	58800	1160071	1160072	1160073	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
216008	2	21	130	216009	216007	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1160081	@Map_Activite_Jingying_210008	133	0	4	@Map_216008	59100	59100	1160081	1160082	1160083	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
216009	2	21	130	217001	216008	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1160091	@Map_Activite_Jingying_210009	134	1	5	@Map_216009	59400	59400	1160091	1160092	1160093	0	0	30000_299974_100,30000_104101_30,30000_101002_20
217001	2	22	135	217002	216009	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1170011	@Map_Activite_Jingying_210001	135	0	4	@Map_217001	59700	59700	1170011	1170012	1170013	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
217002	2	22	135	217003	217001	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1170021	@Map_Activite_Jingying_210002	135	0	4	@Map_217002	60000	60000	1170021	1170022	1170023	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
217003	2	22	135	217004	217002	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1170031	@Map_Activite_Jingying_210003	136	1	5	@Map_217003	60300	60300	1170031	1170032	1170033	1170034	0	30000_299974_100,30000_104004_20,30000_101002_20
217004	2	22	135	217005	217003	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1170041	@Map_Activite_Jingying_210004	136	0	4	@Map_217004	60600	60600	1170041	1170042	0	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
217005	2	22	135	217006	217004	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1170051	@Map_Activite_Jingying_210005	136	0	4	@Map_217005	60900	60900	1170051	1170052	1170053	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
217006	2	22	135	217007	217005	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1170061	@Map_Activite_Jingying_210006	137	1	5	@Map_217006	61200	61200	1170061	1170062	1170063	1170064	0	30000_299974_100,30000_104004_20,30000_101002_20
217007	2	22	135	217008	217006	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1170071	@Map_Activite_Jingying_210007	137	0	4	@Map_217007	61500	61500	1170071	1170072	0	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
217008	2	22	135	217009	217007	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1170081	@Map_Activite_Jingying_210008	138	0	4	@Map_217008	61800	61800	1170081	1170082	1170083	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
217009	2	22	135	218001	217008	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1170091	@Map_Activite_Jingying_210009	139	1	5	@Map_217009	62100	62100	1170091	1170092	1170093	1170094	1170095	30000_299974_100,30000_104101_30,30000_101002_20
218001	2	23	140	218002	217009	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1180011	@Map_Activite_Jingying_210001	140	0	4	@Map_218001	62400	62400	1180011	1180012	0	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
218002	2	23	140	218003	218001	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1180021	@Map_Activite_Jingying_210002	140	0	4	@Map_218002	62700	62700	1180021	1180022	0	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
218003	2	23	140	218004	218002	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1180031	@Map_Activite_Jingying_210003	141	1	5	@Map_218003	63000	63000	1180031	1180032	0	0	0	30000_299974_100,30000_104004_20,30000_101002_20
218004	2	23	140	218005	218003	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1180041	@Map_Activite_Jingying_210004	141	0	4	@Map_218004	63300	63300	1180041	1180042	0	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
218005	2	23	140	218006	218004	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1180051	@Map_Activite_Jingying_210005	141	0	4	@Map_218005	63600	63600	1180051	1180052	0	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
218006	2	23	140	218007	218005	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1180061	@Map_Activite_Jingying_210006	142	1	5	@Map_218006	63900	63900	1180061	1180062	0	0	0	30000_299974_100,30000_104004_20,30000_101002_20
218007	2	23	140	218008	218006	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1180071	@Map_Activite_Jingying_210007	142	0	4	@Map_218007	64200	64200	1180071	1180072	0	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
218008	2	23	140	218009	218007	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1180081	@Map_Activite_Jingying_210008	143	0	4	@Map_218008	64500	64500	1180081	1180082	0	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
218009	2	23	140	219001	218008	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1180091	@Map_Activite_Jingying_210009	144	1	5	@Map_218009	64800	64800	1180091	1180092	1180093	1180094	1180095	30000_299974_100,30000_104101_30,30000_101002_20
219001	2	24	145	219002	218009	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1190011	@Map_Activite_Jingying_210001	145	0	4	@Map_219001	65100	65100	1190011	1190012	1190013	1190014	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
219002	2	24	145	219003	219001	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1190021	@Map_Activite_Jingying_210002	145	0	4	@Map_219002	65400	65400	1190021	1190022	1190023	1190024	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
219003	2	24	145	219004	219002	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1190031	@Map_Activite_Jingying_210003	146	1	5	@Map_219003	65700	65700	1190031	1190032	1190033	1190034	0	30000_299974_100,30000_104004_20,30000_101002_20
219004	2	24	145	219005	219003	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1190041	@Map_Activite_Jingying_210004	146	0	4	@Map_219004	66000	66000	1190041	1190042	1190043	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
219005	2	24	145	219006	219004	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1190051	@Map_Activite_Jingying_210005	146	0	4	@Map_219005	66300	66300	1190051	1190052	1190053	1190054	1190055	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
219006	2	24	145	219007	219005	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1190061	@Map_Activite_Jingying_210006	147	1	5	@Map_219006	66600	66600	1190061	1190062	1190063	1190064	1190065	30000_299974_100,30000_104004_20,30000_101002_20
219007	2	24	145	219008	219006	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1190071	@Map_Activite_Jingying_210007	147	0	4	@Map_219007	66900	66900	1190071	1190072	1190073	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
219008	2	24	145	219009	219007	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1190081	@Map_Activite_Jingying_210008	148	0	4	@Map_219008	67200	67200	1190081	1190082	1190083	1190084	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
219009	2	24	145	220001	219008	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1190091	@Map_Activite_Jingying_210009	149	1	5	@Map_219009	67500	67500	1190091	1190092	1190093	1190094	0	30000_299974_100,30000_104101_30,30000_101002_20
220001	2	25	150	220002	219009	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1200011	@Map_Activite_Jingying_210001	150	0	4	@Map_220001	67800	67800	1200011	1200012	1200013	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
220002	2	25	150	220003	220001	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1200021	@Map_Activite_Jingying_210002	150	0	4	@Map_220002	68100	68100	1200021	1200022	1200023	1200024	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
220003	2	25	150	220004	220002	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1200031	@Map_Activite_Jingying_210003	151	1	5	@Map_220003	68400	68400	1200031	1200032	0	0	0	30000_299974_100,30000_104004_20,30000_101002_20
220004	2	25	150	220005	220003	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1200041	@Map_Activite_Jingying_210004	151	0	4	@Map_220004	68700	68700	1200041	1200042	1200043	1200044	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
220005	2	25	150	220006	220004	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1200051	@Map_Activite_Jingying_210005	151	0	4	@Map_220005	69000	69000	1200051	1200052	1200053	1200054	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
220006	2	25	150	220007	220005	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1200061	@Map_Activite_Jingying_210006	152	1	5	@Map_220006	69300	69300	1200061	1200062	1200063	1200064	0	30000_299974_100,30000_104004_20,30000_101002_20
220007	2	25	150	220008	220006	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1200071	@Map_Activite_Jingying_210007	152	0	4	@Map_220007	69600	69600	1200071	1200072	0	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
220008	2	25	150	220009	220007	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1200081	@Map_Activite_Jingying_210008	153	0	4	@Map_220008	69900	69900	1200081	1200082	1200083	1200084	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
220009	2	25	150	221001	220008	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1200091	@Map_Activite_Jingying_210009	154	1	5	@Map_220009	70200	70200	1200091	1200092	1200093	1200094	0	30000_299974_100,30000_104101_30,30000_101002_20
221001	2	26	155	221002	220009	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1210011	@Map_Activite_Jingying_210001	155	0	4	@Map_221001	70500	70500	1210011	1210012	0	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
221002	2	26	155	221003	221001	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1210021	@Map_Activite_Jingying_210002	155	0	4	@Map_221002	70800	70800	1210021	1210022	1210023	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
221003	2	26	155	221004	221002	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1210031	@Map_Activite_Jingying_210003	156	1	5	@Map_221003	71100	71100	1210031	1210032	1210033	1210034	0	30000_299974_100,30000_104004_20,30000_101002_20
221004	2	26	155	221005	221003	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1210041	@Map_Activite_Jingying_210004	156	0	4	@Map_221004	71400	71400	1210041	1210042	1210043	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
221005	2	26	155	221006	221004	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1210051	@Map_Activite_Jingying_210005	156	0	4	@Map_221005	71700	71700	1210051	1210052	1210053	1210054	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
221006	2	26	155	221007	221005	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1210061	@Map_Activite_Jingying_210006	157	1	5	@Map_221006	72000	72000	1210061	1210062	1210063	1210064	0	30000_299974_100,30000_104004_20,30000_101002_20
221007	2	26	155	221008	221006	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1210071	@Map_Activite_Jingying_210007	157	0	4	@Map_221007	72300	72300	1210071	1210072	1210073	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
221008	2	26	155	221009	221007	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1210081	@Map_Activite_Jingying_210008	158	0	4	@Map_221008	72600	72600	1210081	1210082	1210083	1210084	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
221009	2	26	155	222001	221008	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1210091	@Map_Activite_Jingying_210009	159	1	5	@Map_221009	72900	72900	1210091	1210092	1210093	1210094	1210095	30000_299974_100,30000_104101_30,30000_101002_20
222001	2	27	160	222002	221009	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1220011	@Map_Activite_Jingying_210001	160	0	4	@Map_222001	73200	73200	1220011	1220012	1220013	1220014	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
222002	2	27	160	222003	222001	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1220021	@Map_Activite_Jingying_210002	160	0	4	@Map_222002	73500	73500	1220021	1220022	1220023	1220024	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
222003	2	27	160	222004	222002	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1220031	@Map_Activite_Jingying_210003	161	1	5	@Map_222003	73800	73800	1220031	1220032	1220033	1220034	0	30000_299974_100,30000_104004_20,30000_101002_20
222004	2	27	160	222005	222003	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1220041	@Map_Activite_Jingying_210004	161	0	4	@Map_222004	74100	74100	1220041	1220042	1220043	1220044	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
222005	2	27	160	222006	222004	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1220051	@Map_Activite_Jingying_210005	161	0	4	@Map_222005	74400	74400	1220051	1220052	1220053	1220054	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
222006	2	27	160	222007	222005	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1220061	@Map_Activite_Jingying_210006	162	1	5	@Map_222006	74700	74700	1220061	1220062	1220063	1220064	1220065	30000_299974_100,30000_104004_20,30000_101002_20
222007	2	27	160	222008	222006	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1220071	@Map_Activite_Jingying_210007	162	0	4	@Map_222007	75000	75000	1220071	1220072	1220073	1220074	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
222008	2	27	160	222009	222007	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1220081	@Map_Activite_Jingying_210008	163	0	4	@Map_222008	75300	75300	1220081	1220082	1220083	1220084	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
222009	2	27	160	223001	222008	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1220091	@Map_Activite_Jingying_210009	164	1	5	@Map_222009	75600	75600	1220091	1220092	1220093	1220094	0	30000_299974_100,30000_104101_30,30000_101002_20
223001	2	28	165	223002	222009	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1230011	@Map_Activite_Jingying_210001	165	0	4	@Map_223001	75900	75900	1230011	1230012	1230013	1230014	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
223002	2	28	165	223003	223001	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1230021	@Map_Activite_Jingying_210002	165	0	4	@Map_223002	76200	76200	1230021	1230022	1230023	1230024	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
223003	2	28	165	223004	223002	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1230031	@Map_Activite_Jingying_210003	166	1	5	@Map_223003	76500	76500	1230031	1230032	1230033	1230034	1230035	30000_299974_100,30000_104004_20,30000_101002_20
